3922;Eisten;7.9952796305;46.1793788918;
3904;Naters;8.0011773788;46.3243230241;
3905;Saas-Almagell;7.9078587508;45.9979153349;
3920;Zermatt;7.5758645008;45.9881929552;
3926;Embd;7.804862574;46.2291276497;
3927;Herbriggen;7.7458071086;46.1259061549;
3928;Randa;7.6901643816;46.0647909923;
3929;Täsch;7.6900586517;46.0642784791;
3937;Baltschieder;7.8855569519;46.3396897845;
3939;Eggerberg;7.8787597477;46.3050849077;
3931;Lalden;7.898278174;46.3032087337;
3935;Bürchen;7.7919464405;46.2431271239;
3946;Gruben;7.7123024975;46.2391775376;
3948;Oberems;7.6605478386;46.2278566097;
3955;Albinen;7.6243767123;46.3343638583;
3942;Niedergesteln;7.8507827799;46.3915541709;
3945;Gampel;7.7319052049;46.3072250657;
3953;Leuk Stadt;7.6634097744;46.3097644029;
3953;Inden;7.5914231316;46.3840411693;
3954;Leukerbad;7.5801799533;46.3842356046;
3970;Salgesch;7.5806082771;46.2759075;
3977;Granges VS;7.4284834606;46.2456809967;
3960;Corin-de-la-Crête;7.4975086107;46.279994207;
3971;Ollon VS;7.4904152818;46.2826037737;
3973;Venthône;7.5182181301;46.2933221018;
3974;Mollens VS;7.5456673776;46.3381278649;
3961;Vissoie;7.5576302357;46.2302935598;
3961;St-Luc;7.6584509582;46.1876930186;
3967;Vercorin;7.5576302357;46.2302935598;
3965;Chippis;7.5547639682;46.2642472169;
3966;Chalais;7.5088678168;46.2531665888;
3966;Réchy;7.502829615;46.2494762064;
3997;Bellwald;8.1615995252;46.4683388498;
3989;Blitzingen;8.2420592494;46.421630357;
3989;Biel VS;8.1843623051;46.5065417378;
3998;Gluringen;8.2101211145;46.4672370454;
3992;Bettmeralp;8.0572596686;46.3779708293;
4001;Basel;7.5887859299;47.5548868421;
4031;Basel;7.5827638196;47.5634182466;
4052;Basel;7.5947817533;47.5192923431;
4052;Basel;7.6224897488;47.5424260032;
4053;Basel;7.6113792445;47.5354450301;
4058;Basel;7.6140778587;47.5581066214;
4102;Binningen;7.5800675421;47.5438338692;
4103;Bottmingen;7.5814232953;47.5108149347;
4105;Biel-Benken BL;7.5317910183;47.4973984206;
4106;Therwil;7.5655415107;47.4853651206;
4107;Ettingen;7.5545959004;47.4605408094;
4108;Witterswil;7.529115822;47.4779518985;
4112;Flüh;7.4869953096;47.4695257361;
4115;Mariastein;7.4873787877;47.469095594;
4116;Metzerlen;7.462386057;47.4514211994;
4117;Burg im Leimental;7.4209044118;47.445944093;
4118;Rodersdorf;7.455824506;47.4707006257;
4142;Münchenstein;7.6104851093;47.5352128553;
4144;Arlesheim;7.6409659105;47.482733967;
4147;Aesch BL;7.6073982044;47.4883255996;
4153;Reinach BL;7.6073982044;47.4883255996;
4203;Grellingen;7.6088473627;47.4327030493;
